%ArduinoTime [ms]	Reference Position [rad]	Measured Position [rad]	Actual Current [A]	Proportional Gain [Kp]	Derivative Gain [Kd]	Integral Gain [Ki]	%10/15/20202:26 PM
0.000	0.000	0.000	0.000	0.000	0.000	0.000
1548665.000	0.000	0.000	0.000	93.000	32.500	0.000
1548665.000	0.000	0.000	0.000	93.000	32.500	0.000
1548695.000	0.000	0.000	0.000	93.000	32.500	0.000
1548695.000	0.000	0.000	0.000	93.000	32.500	0.000
1548695.000	0.000	0.000	0.000	93.000	32.500	0.000
1548725.000	0.000	0.000	0.000	93.000	32.500	0.000
1548725.000	0.000	0.000	0.000	93.000	32.500	0.000
1548725.000	0.000	0.000	0.000	93.000	32.500	0.000
1548755.000	0.000	0.000	0.000	93.000	32.500	0.000
1548755.000	0.000	0.000	0.000	93.000	32.500	0.000
1548755.000	0.000	0.000	0.000	93.000	32.500	0.000
1548785.000	0.000	0.000	0.000	93.000	32.500	0.000
1548785.000	0.000	0.000	0.000	93.000	32.500	0.000
1548785.000	0.000	0.000	0.000	93.000	32.500	0.000
1548815.000	0.000	0.000	0.000	93.000	32.500	0.000
1548815.000	0.000	0.000	0.000	93.000	32.500	0.000
1548815.000	0.000	0.000	0.000	93.000	32.500	0.000
1548845.000	0.000	0.000	0.000	93.000	32.500	0.000
1548845.000	0.000	0.000	0.000	93.000	32.500	0.000
1548845.000	0.000	0.000	0.000	93.000	32.500	0.000
1548875.000	0.000	0.000	0.000	93.000	32.500	0.000
1548875.000	0.000	0.000	0.000	93.000	32.500	0.000
1548875.000	0.000	0.000	0.000	93.000	32.500	0.000
1548905.000	0.000	0.000	0.000	93.000	32.500	0.000
1548905.000	0.000	0.000	0.000	93.000	32.500	0.000
1548905.000	0.000	0.000	0.000	93.000	32.500	0.000
1548935.000	0.000	0.000	0.000	93.000	32.500	0.000
1548935.000	0.000	0.000	0.000	93.000	32.500	0.000
1548935.000	0.000	0.000	0.000	93.000	32.500	0.000
1548965.000	0.000	0.000	0.000	93.000	32.500	0.000
1548965.000	0.000	0.000	0.000	93.000	32.500	0.000
1548965.000	0.000	0.000	0.000	93.000	32.500	0.000
1548995.000	0.000	0.000	0.000	93.000	32.500	0.000
1548995.000	0.000	0.000	0.000	93.000	32.500	0.000
1548995.000	0.000	0.000	0.000	93.000	32.500	0.000
1549025.000	0.000	0.000	0.000	93.000	32.500	0.000
1549025.000	0.000	0.000	0.000	93.000	32.500	0.000
1549025.000	0.000	0.000	0.000	93.000	32.500	0.000
1549055.000	0.000	0.000	0.000	93.000	32.500	0.000
1549055.000	0.000	0.000	0.000	93.000	32.500	0.000
1549055.000	0.000	0.000	0.000	93.000	32.500	0.000
1549085.000	0.000	0.000	0.000	93.000	32.500	0.000
1549085.000	0.000	0.000	0.000	93.000	32.500	0.000
1549085.000	0.000	0.000	0.000	93.000	32.500	0.000
1549115.000	0.000	0.000	0.000	93.000	32.500	0.000
1549115.000	0.000	0.000	0.000	93.000	32.500	0.000
1549115.000	0.000	0.000	0.000	93.000	32.500	0.000
1549145.000	0.000	0.000	0.000	93.000	32.500	0.000
1549145.000	0.000	0.000	0.000	93.000	32.500	0.000
1549145.000	0.000	0.000	0.000	93.000	32.500	0.000
1549175.000	0.000	0.000	0.000	93.000	32.500	0.000
1549175.000	0.000	0.000	0.000	93.000	32.500	0.000
1549175.000	0.000	0.000	0.000	93.000	32.500	0.000
1549205.000	0.000	0.000	0.000	93.000	32.500	0.000
1549205.000	0.000	0.000	0.000	93.000	32.500	0.000
1549205.000	0.000	0.000	0.000	93.000	32.500	0.000
1549235.000	0.000	0.000	0.000	93.000	32.500	0.000
1549235.000	0.000	0.000	0.000	93.000	32.500	0.000
1549235.000	0.000	0.000	0.000	93.000	32.500	0.000
1549265.000	0.000	0.000	0.000	93.000	32.500	0.000
1549265.000	0.000	0.000	0.000	93.000	32.500	0.000
1549265.000	0.000	0.000	0.000	93.000	32.500	0.000
1549295.000	0.000	0.000	0.000	93.000	32.500	0.000
1549295.000	0.000	0.000	0.000	93.000	32.500	0.000
1549295.000	0.000	0.000	0.000	93.000	32.500	0.000
1549325.000	0.000	0.000	0.000	93.000	32.500	0.000
1549325.000	0.000	0.000	0.000	93.000	32.500	0.000
1549325.000	0.000	0.000	0.000	93.000	32.500	0.000
1549355.000	0.000	0.000	0.000	93.000	32.500	0.000
1549355.000	0.000	0.000	0.000	93.000	32.500	0.000
1549355.000	0.000	0.000	0.000	93.000	32.500	0.000
1549385.000	0.500	0.000	1.094	93.000	32.500	0.000
1549385.000	0.500	0.000	1.094	93.000	32.500	0.000
1549385.000	0.500	0.000	1.094	93.000	32.500	0.000
1549415.000	0.500	0.000	1.094	93.000	32.500	0.000
1549415.000	0.500	0.000	1.094	93.000	32.500	0.000
1549415.000	0.500	0.000	1.094	93.000	32.500	0.000
1549445.000	0.500	0.000	1.094	93.000	32.500	0.000
1549445.000	0.500	0.000	1.094	93.000	32.500	0.000
1549445.000	0.500	0.000	1.094	93.000	32.500	0.000
1549475.000	0.500	0.000	1.094	93.000	32.500	0.000
1549475.000	0.500	0.000	1.094	93.000	32.500	0.000
1549475.000	0.500	0.000	1.094	93.000	32.500	0.000
1549505.000	0.500	0.000	1.094	93.000	32.500	0.000
1549505.000	0.500	0.000	1.094	93.000	32.500	0.000
1549505.000	0.500	0.000	1.094	93.000	32.500	0.000
1549535.000	0.500	0.000	1.094	93.000	32.500	0.000
1549535.000	0.500	0.000	1.094	93.000	32.500	0.000
1549535.000	0.500	0.000	1.094	93.000	32.500	0.000
1549565.000	0.500	0.000	1.094	93.000	32.500	0.000
1549565.000	0.500	0.000	1.094	93.000	32.500	0.000
1549565.000	0.500	0.000	1.094	93.000	32.500	0.000
1549595.000	0.500	0.000	1.094	93.000	32.500	0.000
1549595.000	0.500	0.000	1.094	93.000	32.500	0.000
1549595.000	0.500	0.000	1.094	93.000	32.500	0.000
1549625.000	0.500	0.000	1.094	93.000	32.500	0.000
1549625.000	0.500	0.000	1.094	93.000	32.500	0.000
1549625.000	0.500	0.000	1.094	93.000	32.500	0.000
1549655.000	0.500	0.000	1.094	93.000	32.500	0.000
1549655.000	0.500	0.000	1.094	93.000	32.500	0.000
1549655.000	0.500	0.000	1.094	93.000	32.500	0.000
1549685.000	0.500	0.000	1.094	93.000	32.500	0.000
1549685.000	0.500	0.000	1.094	93.000	32.500	0.000
1549685.000	0.500	0.000	1.094	93.000	32.500	0.000
1549715.000	0.500	0.000	1.094	93.000	32.500	0.000
